,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,p_creator,p_mood,p_name,speechiness,tempo,time_signature,valence
4924,0.0991,0.716,226693,0.729,4ve2uzqdwnHr20G5YgMMqr,0,5,0.0842,-6.313,1,anniekate,sad,sad songs for sad nights,0.117,131.975,4,0.276
4925,0.449,0.453,204533,0.538,6U0FIYXCQ3TGrk4tFpLrEA,0,1,0.19,-8.212,1,anniekate,sad,sad songs for sad nights,0.0638,122.973,4,0.516
4926,0.188,0.664,193962,0.738,2S2od3hT7ceytw7d1pTRuE,5.75E-05,9,0.135,-4.095,0,anniekate,sad,sad songs for sad nights,0.0338,119.973,4,0.203
4927,0.818,0.359,226747,0.421,4G4EoG2Dk7kjisJKv9DP5h,0,5,0.153,-4.069,0,anniekate,sad,sad songs for sad nights,0.0356,161.244,3,0.499
4928,0.92,0.505,351405,0.109,72HsAx0ANRZXkal38min7A,2.83E-06,4,0.375,-10.975,0,anniekate,sad,sad songs for sad nights,0.044,126.467,4,0.0996
4929,0.562,0.777,82207,0.213,4l9S9NFztZ0nrMZyakENh2,0.889,10,0.185,-15.491,1,anniekate,sad,sad songs for sad nights,0.16,141.19,4,0.563
4930,0.13,0.767,206840,0.54,4JRK0vJYbQGUswxlsiGeSt,0,11,0.103,-7.307,1,anniekate,sad,sad songs for sad nights,0.0589,120.011,4,0.455
4931,0.839,0.567,240133,0.267,1ZMiCix7XSAbfAJlEZWMCp,1.46E-06,4,0.089,-6.502,1,anniekate,sad,sad songs for sad nights,0.0299,110.011,4,0.0592
4932,0.476,0.584,246735,0.407,5rFj8OzffT0iggSjcBaeND,0,1,0.18,-7.356,0,anniekate,sad,sad songs for sad nights,0.046,115.124,4,0.341
4933,0.529,0.534,224628,0.366,0q13YkzG2YkB0z1yU7HIkP,0,7,0.21,-10.858,0,anniekate,sad,sad songs for sad nights,0.0488,123.503,4,0.324
4934,0.228,0.666,204613,0.628,43cCZRdT1nybOMWrjimFWB,2.43E-06,5,0.0834,-7.869,0,anniekate,sad,sad songs for sad nights,0.0504,124.936,4,0.429
4935,0.131,0.856,205714,0.323,1AAQejvxF7QiXbXfmCCdnJ,0.000122,2,0.0876,-7.634,1,anniekate,sad,sad songs for sad nights,0.0745,132.937,4,0.0731
4936,0.51,0.737,121522,0.241,7zlGyAsvNMOdhTU068f79f,0.00572,9,0.108,-16.034,0,anniekate,sad,sad songs for sad nights,0.0882,100,4,0.345
4937,0.68,0.767,121680,0.538,4mHgYpuGHu99Mw69E83CP2,0,0,0.192,-6.044,0,anniekate,sad,sad songs for sad nights,0.052,81.031,4,0.343
4938,0.233,0.563,197648,0.391,1oxFWnU6ZeaTc3liiS5zbA,9.97E-06,2,0.138,-10.947,1,anniekate,sad,sad songs for sad nights,0.308,111.926,4,0.0704
4939,0.69,0.549,214588,0.316,1cnhwvGHAWKyDsfYPcOpff,0.00143,11,0.123,-12.889,0,anniekate,sad,sad songs for sad nights,0.0378,85.028,4,0.169
4940,0.976,0.356,99658,0.143,16x9bQHw8TBNaGDyULvwad,1.89E-05,9,0.111,-15.148,1,anniekate,sad,sad songs for sad nights,0.0388,75.522,4,0.334
4941,0.105,0.928,210937,0.481,343YBumqHu19cGoGARUTsd,0,9,0.176,-9.35,0,anniekate,sad,sad songs for sad nights,0.287,134.007,4,0.613
4942,0.0902,0.376,177323,0.43,4Yxc55NX3tAXC2mHRAhtcW,0,0,0.0912,-6.585,0,anniekate,sad,sad songs for sad nights,0.0328,77.599,3,0.129
4943,0.649,0.607,190027,0.478,4zRZAmBQP8vhNPf9i9opXt,0,1,0.0928,-5.702,0,anniekate,sad,sad songs for sad nights,0.031,88.979,4,0.255
4944,0.366,0.827,177973,0.613,1ydOxBgLmEMfWffu6t4H5x,1.25E-05,8,0.093,-5.34,1,anniekate,sad,sad songs for sad nights,0.0621,137.96,4,0.747
4945,0.591,0.864,244973,0.495,4wCmqSrbyCgxEXROQE6vtV,0.000133,0,0.0992,-7.036,1,anniekate,sad,sad songs for sad nights,0.037,129.062,4,0.72
4946,0.0274,0.921,203840,0.641,2OPxM2L3KtuehqY24vTMGs,0,1,0.0645,-6.491,1,anniekate,sad,sad songs for sad nights,0.166,144.986,4,0.828
4947,0.0131,0.63,131213,0.63,5ls62WNKHUUrdF3r1cv83T,0,9,0.142,-6.211,1,anniekate,sad,sad songs for sad nights,0.0395,80.512,4,0.163
4948,0.162,0.677,136568,0.714,3iH29NcCxYgI5shlkZrUoB,0,11,0.0717,-5.637,1,anniekate,sad,sad songs for sad nights,0.0287,94.956,4,0.355
4949,0.0459,0.545,280520,0.517,1BCBBO8VUEFOb6RBct4XDp,0.00724,0,0.15,-8.681,0,anniekate,sad,sad songs for sad nights,0.0359,120.044,4,0.115
4950,0.643,0.565,225600,0.467,5YVuTCLDxjS8pORppZhNsf,0,5,0.103,-7.741,0,anniekate,sad,sad songs for sad nights,0.0485,112.499,3,0.116
4951,0.276,0.445,180000,0.566,3aVquWUeGs6BrPTiLCmWmH,0,2,0.119,-7.46,1,anniekate,sad,sad songs for sad nights,0.098,74.14,5,0.0662
4952,0.016,0.675,270240,0.53,6L9vUQRiVybGvtAatCdRhw,0,9,0.111,-4.196,1,anniekate,sad,sad songs for sad nights,0.0385,124.991,4,0.0832
4953,0.369,0.899,264000,0.259,76cQg9zKImVOYRz6sU6xvw,0.0741,5,0.103,-8.266,1,anniekate,sad,sad songs for sad nights,0.0638,119.948,4,0.384
4954,0.462,0.698,120000,0.183,4P1L6AniTDJzANaubzWGYs,0.000424,8,0.335,-20.188,1,anniekate,sad,sad songs for sad nights,0.299,143.96,4,0.244
4955,0.671,0.614,255577,0.558,5jt7j2kYaxtrm9Fy1fR8VR,0,9,0.0922,-8.379,0,anniekate,sad,sad songs for sad nights,0.322,156.096,4,0.0972
4956,0.768,0.503,218776,0.37,46T7puWlH8ptC6lx7bQ3TY,0.599,11,0.116,-17.502,1,anniekate,sad,sad songs for sad nights,0.0489,78.963,4,0.102
4957,0.904,0.503,160661,0.446,78cIbVjU1xn7mbQ9i35avl,0,5,0.303,-6.279,1,anniekate,sad,sad songs for sad nights,0.0547,174.062,4,0.476
4958,0.731,0.726,173333,0.431,7eJMfftS33KTjuF7lTsMCx,0,8,0.696,-8.765,0,anniekate,sad,sad songs for sad nights,0.135,144.026,4,0.348
4959,0.917,0.38,242265,0.219,73SpzrcaHk0RQPFP73vqVR,0.0104,4,0.0827,-13.273,0,anniekate,sad,sad songs for sad nights,0.0358,73.537,4,0.0517
4960,0.0292,0.667,313663,0.316,0afGLa6wcYiLLXFZ48ZQpY,0.00613,0,0.147,-9.132,1,anniekate,sad,sad songs for sad nights,0.0262,100.998,4,0.156
4961,0.956,0.451,103400,0.143,3jZDWsoxRHzzp3DYV8qeXE,0,3,0.195,-15.685,1,anniekate,sad,sad songs for sad nights,0.235,149.509,4,0.233
4962,0.501,0.839,209269,0.81,1f5cbQtDrykjarZVrShaDI,0,5,0.117,-5.274,0,anniekate,sad,sad songs for sad nights,0.0568,129.014,4,0.814
4963,0.51,0.927,117917,0.198,49gXK8uoqUEHgzzHdkELMh,0.118,10,0.224,-13.635,0,anniekate,sad,sad songs for sad nights,0.0922,113.952,4,0.764
4964,0.685,0.695,130926,0.253,6vJ6FR4WtlKSxe8lmh3F1C,0.14,2,0.105,-15.884,1,anniekate,sad,sad songs for sad nights,0.0461,120.033,4,0.264
4965,0.812,0.809,153913,0.232,62IJwwGlHV0xomvojq4dEW,0.00227,9,0.09,-12.797,1,anniekate,sad,sad songs for sad nights,0.0495,115.034,4,0.371
4966,0.557,0.548,201951,0.148,5HsSsEeP3hU9QSfHZrzbtA,0.000956,0,0.286,-18.726,0,anniekate,sad,sad songs for sad nights,0.0419,81.999,4,0.0344
4967,0.481,0.87,160105,0.341,6tAqYm2Wcy2yrPixShJMS6,0.0027,9,0.329,-14.15,1,anniekate,sad,sad songs for sad nights,0.439,119.054,4,0.436
4968,0.0242,0.642,150160,0.538,1Z8gpnzgTFQKAwmV43iLBB,0,8,0.273,-7.206,1,anniekate,sad,sad songs for sad nights,0.0696,143.921,4,0.57
4969,0.65,0.409,210213,0.446,1NxHgM5nOnmqi3KUVLbaIw,0,2,0.0862,-4.836,1,anniekate,sad,sad songs for sad nights,0.0317,75.638,4,0.135
4970,0.587,0.572,201084,0.406,2nC3QhMI9reBIOWutbU3Tj,4.48E-06,10,0.102,-8.624,1,anniekate,sad,sad songs for sad nights,0.0427,119.812,4,0.265
4971,0.837,0.57,213091,0.324,4QGHin0gSqzPrPJhPU5gWn,0,4,0.109,-7.866,1,anniekate,sad,sad songs for sad nights,0.0374,79.858,3,0.137
4972,0.894,0.522,187932,0.128,58wyJLv6yH1La9NIZPl3ne,0.026,4,0.0941,-18.717,1,anniekate,sad,sad songs for sad nights,0.0357,109.986,4,0.124
4973,0.525,0.725,151921,0.398,5qiSzhwTxVWtvgqwANXXoP,0.000326,11,0.112,-13.445,0,anniekate,sad,sad songs for sad nights,0.0754,130.051,4,0.148
4974,0.523,0.616,219693,0.715,4lRSeOZ97LHOFDk5A0opcq,0,6,0.0947,-4.174,1,anniekate,sad,sad songs for sad nights,0.0345,100.098,4,0.634
4975,0.868,0.708,156107,0.186,5a6pdCHlWS2ekOOQ70QnAr,0,9,0.0779,-8.953,0,anniekate,sad,sad songs for sad nights,0.0422,72.541,4,0.321
4976,0.866,0.464,208687,0.473,2kJwzbxV2ppxnQoYw4GLBZ,0,1,0.109,-10.086,1,anniekate,sad,sad songs for sad nights,0.129,75.801,4,0.604
4977,0.866,0.76,160000,0.257,7hoqmdvSdbomr23JVhK5kb,0,9,0.67,-8.413,1,anniekate,sad,sad songs for sad nights,0.0298,144.031,4,0.705
4978,0.105,0.774,105143,0.352,0f0gfm6wHjhqrBMHBn9Ajr,0.741,6,0.348,-13.13,0,anniekate,sad,sad songs for sad nights,0.214,80.51,4,0.258
4979,0.855,0.507,179120,0.204,1ugQtcwmKOXvKAYzhjncmv,0,0,0.143,-11.575,1,anniekate,sad,sad songs for sad nights,0.0504,77.765,4,0.343
4980,0.76,0.836,174700,0.0812,4NENA1LQEFiBzZZymbOEzP,0.00418,11,0.136,-13.682,1,anniekate,sad,sad songs for sad nights,0.184,105.635,4,0.567
4981,0.841,0.686,167993,0.195,0CvaOecRnYE1fyErhpXgbK,0.00109,5,0.0816,-15.136,1,anniekate,sad,sad songs for sad nights,0.151,105.99,4,0.129
4982,0.923,0.581,281018,0.225,7DF2SSCuHoniuh5sPeMvkv,0.000216,6,0.117,-12.764,0,anniekate,sad,sad songs for sad nights,0.0333,87.12,4,0.373
4983,0.0515,0.79,211000,0.647,4EWCNWgDS8707fNSZ1oaA5,0,10,0.248,-5.983,0,anniekate,sad,sad songs for sad nights,0.136,87.999,4,0.654
4984,0.694,0.585,240166,0.303,05pKAafT85jeeNhZ6kq7HT,0,4,0.115,-10.058,1,anniekate,sad,sad songs for sad nights,0.0398,136.703,3,0.142
4985,0.856,0.347,102813,0.239,1eUGmzzvahJjOSWgDHuRlv,0.000177,6,0.168,-11.314,0,anniekate,sad,sad songs for sad nights,0.0297,113.361,4,0.126
4986,0.0498,0.602,159987,0.762,3kBD2xHIqKWXjLAGidDTSz,0.00819,2,0.121,-6.149,0,anniekate,sad,sad songs for sad nights,0.0347,92.02,4,0.112
4987,0.00835,0.521,154815,0.766,1tlrTC3x7viJ1U30oOFGdF,0,3,0.155,-4.693,1,anniekate,sad,sad songs for sad nights,0.0409,74.987,4,0.196
4988,0.926,0.502,240130,0.256,7alvRZv61aCjEYyaqImXdy,0.306,10,0.116,-15.081,1,anniekate,sad,sad songs for sad nights,0.0279,100.085,4,0.18
4989,0.627,0.378,223270,0.461,4PV0uE5pZSh44E3NqNNDEH,0,9,0.386,-6.202,1,anniekate,sad,sad songs for sad nights,0.0275,75.363,4,0.232
4990,0.157,0.709,251860,0.362,0PXp9QxBfSKGGpWUNaws2X,0,11,0.109,-9.814,1,anniekate,sad,sad songs for sad nights,0.055,122.043,4,0.113
4991,0.784,0.444,248808,0.0924,2LMkwUfqC6S6s6qDVlEuzV,0,0,0.304,-15.605,1,anniekate,sad,sad songs for sad nights,0.0366,108.917,4,0.219
4992,0.515,0.759,237507,0.245,1jkIErXa3YNUX5QIyO6GGR,0.000154,6,0.102,-6.545,1,anniekate,sad,sad songs for sad nights,0.138,96.992,4,0.209
4993,0.836,0.455,131500,0.228,4p9SsNv4SaXq8yUFk55Hp7,0,5,0.106,-12.343,1,anniekate,sad,sad songs for sad nights,0.0364,118.499,3,0.142
4994,0.964,0.66,189000,0.139,164rxJgGUYQTIxiun6pZ3a,8.02E-06,6,0.104,-16.339,0,anniekate,sad,sad songs for sad nights,0.0322,79.976,4,0.306
4995,0.896,0.492,162261,0.173,1oC5ANNzvukx2IyVKkrjZj,0,11,0.109,-11.24,0,anniekate,sad,sad songs for sad nights,0.0406,125.058,4,0.336
4996,0.148,0.671,237720,0.673,1SOClUWhOi8vHZYMz3GluK,5.29E-05,11,0.304,-6.941,0,anniekate,sad,sad songs for sad nights,0.0444,121.963,4,0.494
4997,0.776,0.877,212460,0.178,42EMSKPgulAzr4RLY65Eut,0.0193,3,0.107,-13.987,1,anniekate,sad,sad songs for sad nights,0.102,74.997,4,0.442
4998,0.183,0.518,240013,0.729,6w8pFOKn42O418qwcQElZ3,0,11,0.0643,-7.193,0,anniekate,sad,sad songs for sad nights,0.0452,156.879,4,0.343
4999,0.263,0.681,216560,0.453,0TXNKTzawI6VgLoA9UauRp,0,7,0.0543,-6.09,1,anniekate,sad,sad songs for sad nights,0.0278,125.772,4,0.348
5000,0.615,0.53,259187,0.512,2IOFZdYYkFxEHVz1w34PoL,0.00453,7,0.129,-9.261,1,anniekate,sad,sad songs for sad nights,0.0259,95.946,4,0.411
5001,0.00415,0.776,227880,0.413,2aSC2xhRxOLiiZZVjhbylH,2.68E-05,6,0.0724,-7.438,0,anniekate,sad,sad songs for sad nights,0.0952,100.003,4,0.287
5002,0.187,0.317,222173,0.547,5ooilrQAnOJbUjq7IDm8lY,0,8,0.121,-6.549,1,anniekate,sad,sad songs for sad nights,0.0366,117.332,4,0.11
5003,0.914,0.589,221107,0.242,4VuS959DSpr82t3qBqCrWG,0,6,0.0887,-10.517,1,anniekate,sad,sad songs for sad nights,0.0442,89.749,4,0.257
5004,0.707,0.551,267520,0.219,64BjH0cofoZQLz7STwGqyw,0.000691,5,0.118,-11.196,1,anniekate,sad,sad songs for sad nights,0.0285,80.978,4,0.191
5005,0.0511,0.717,235477,0.347,1wZqJM5FGDEl3FjHDxDyQd,2.43E-06,11,0.087,-10.265,0,anniekate,sad,sad songs for sad nights,0.0636,84.987,4,0.0589
5006,0.422,0.658,278180,0.294,7zFXmv6vqI4qOt4yGf3jYZ,5.20E-05,4,0.0749,-8.533,0,anniekate,sad,sad songs for sad nights,0.0321,74.038,4,0.358
5007,0.443,0.656,222374,0.432,14SaZBTjxlorHJQxXh01Hu,0,6,0.132,-9.481,0,anniekate,sad,sad songs for sad nights,0.217,97.022,4,0.0897
5008,0.586,0.649,231964,0.493,23c9gmiiv7RCu7twft0Mym,0.000167,11,0.0667,-7.645,0,anniekate,sad,sad songs for sad nights,0.11,104.542,4,0.277
5009,0.696,0.61,240342,0.458,4at3d5QWnlibMVN75ECDrp,0.000103,9,0.0852,-11.336,1,anniekate,sad,sad songs for sad nights,0.36,192.099,4,0.246
5010,0.874,0.665,386200,0.317,7vRia9rlEuTDQxkfXIKySi,3.80E-05,5,0.111,-10.644,1,anniekate,sad,sad songs for sad nights,0.0327,117.698,4,0.359
5011,0.721,0.41,246972,0.298,7Cu2COdH93MnuireuKNiS3,0,3,0.158,-11.796,1,anniekate,sad,sad songs for sad nights,0.0473,109.651,3,0.142
5012,0.768,0.735,129720,0.197,2yZax79pOrYuyIFVW2cZY2,0.000276,3,0.296,-13.378,0,anniekate,sad,sad songs for sad nights,0.537,147.899,4,0.383
5013,0.0524,0.827,200597,0.599,79DF4VeuuI0Y7NOrimSmR5,0.000646,0,0.108,-2.046,1,anniekate,sad,sad songs for sad nights,0.0414,134.003,4,0.13
5014,0.844,0.593,238520,0.263,2cbic3TiUENlJX91y67ARR,5.36E-06,4,0.127,-14.029,0,anniekate,sad,sad songs for sad nights,0.0567,76.379,4,0.109
5015,0.789,0.774,122707,0.195,6GivWRmlYtefJr28jev6e0,0.00103,4,0.109,-12.233,1,anniekate,sad,sad songs for sad nights,0.087,132.847,4,0.369
5016,0.000532,0.535,362653,0.521,6SQLk9HSNketfgs2AyIiMs,0.371,0,0.19,-5.942,1,anniekate,sad,sad songs for sad nights,0.0272,140.026,3,0.457
5017,0.585,0.769,144733,0.156,2H3wWrnO758y0fPH7Ilerg,0.015,11,0.102,-10.7,0,anniekate,sad,sad songs for sad nights,0.035,105.95,4,0.527
5018,0.978,0.367,196077,0.111,43zdsphuZLzwA9k4DJhU0I,3.97E-05,4,0.0897,-14.084,1,anniekate,sad,sad songs for sad nights,0.0972,82.642,4,0.198
5019,0.0689,0.556,223347,0.538,75ZvA4QfFiZvzhj2xkaWAh,0,8,0.196,-5.408,0,anniekate,sad,sad songs for sad nights,0.0382,143.95,4,0.291
5020,0.33,0.736,219080,0.449,152lZdxL1OR0ZMW6KquMif,0.000162,1,0.0898,-11.462,0,anniekate,sad,sad songs for sad nights,0.425,80.126,4,0.326
5021,0.222,0.765,198293,0.356,3pXF1nA74528Edde4of9CC,0,11,0.0963,-5.556,0,anniekate,sad,sad songs for sad nights,0.196,97.001,4,0.19
5022,0.108,0.53,194613,0.433,43PuMrRfbyyuz4QpZ3oAwN,0,6,0.135,-10.598,1,anniekate,sad,sad songs for sad nights,0.185,160.14,4,0.274
5023,0.00591,0.373,360829,0.469,1fOc4Kf82a6J1C9gS5sE0d,0.00887,0,0.0656,-7.282,1,anniekate,sad,sad songs for sad nights,0.0415,150.74,3,0.22
5024,0.0794,0.453,236160,0.655,0ll8uFnc0nANY35E0Lfxvg,7.61E-06,9,0.0849,-4.22,1,anniekate,sad,sad songs for sad nights,0.0259,172.012,4,0.368
5025,0.835,0.74,131215,0.199,5RZt3aBokyH2EEqWBef7uS,2.05E-06,4,0.116,-8.575,0,anniekate,sad,sad songs for sad nights,0.0366,75.013,4,0.486
5026,0.153,0.546,177493,0.468,7pegxVesMmE2qK0o58xoFG,0.00257,5,0.321,-8.167,1,anniekate,sad,sad songs for sad nights,0.0287,73.372,4,0.416
5027,0.172,0.306,377960,0.347,6VzcQuzTNTMFnJ6rBSaLH9,0.00013,2,0.0485,-8.5,1,anniekate,sad,sad songs for sad nights,0.0334,120.996,4,0.0511
5028,0.247,0.828,280160,0.487,7gDwRzJhLs0fFHaGtMDJVM,1.86E-05,6,0.136,-6.142,0,anniekate,sad,sad songs for sad nights,0.0343,85.027,4,0.761
5029,0.836,0.773,169973,0.437,75ls0gurX68lUmMjE7QcsE,2.42E-05,9,0.544,-8.281,1,anniekate,sad,sad songs for sad nights,0.0963,103.861,4,0.707
5030,0.701,0.559,286928,0.422,0Eqg0CQ7bK3RQIMPw1A7pl,1.99E-06,11,0.0853,-11.89,1,anniekate,sad,sad songs for sad nights,0.195,74.002,4,0.191
5031,0.885,0.501,228443,0.167,5kcvBnt6DPX3AMEsCx1qDh,0,1,0.111,-14.061,1,anniekate,sad,sad songs for sad nights,0.0484,112.275,3,0.356
5032,0.859,0.57,163840,0.0279,05bnEv2dpFzmGVLGdjD9UP,0.0892,1,0.254,-22.282,1,anniekate,sad,sad songs for sad nights,0.0588,84.902,4,0.28
5033,0.527,0.861,177981,0.712,26lScTV9VbttgenkS598N0,4.12E-05,6,0.622,-6.72,0,anniekate,sad,sad songs for sad nights,0.104,119.042,4,0.687
5034,0.0428,0.553,272067,0.621,2Bo0hh0yoQReC4reJav5DT,0.596,0,0.115,-7.356,1,anniekate,sad,sad songs for sad nights,0.0333,120.051,4,0.19
5035,0.846,0.398,280653,0.428,5R65WfxdtxpTNSIloTfIdM,0.0338,5,0.185,-8.292,0,anniekate,sad,sad songs for sad nights,0.0275,81.017,3,0.111
5036,0.826,0.447,213093,0.321,1zhHn56H5hCPop18Brf4fz,0,4,0.108,-7.853,1,anniekate,sad,sad songs for sad nights,0.044,67.615,5,0.14
5037,0.891,0.568,136000,0.263,6Jl3ZOX6MUOlyoUc721bsX,0,5,0.183,-13.51,1,anniekate,sad,sad songs for sad nights,0.101,111.86,4,0.244
5038,0.227,0.764,158421,0.396,0oufSLnKQDoBFX5mgkDCgR,7.54E-05,8,0.12,-8.566,1,anniekate,sad,sad songs for sad nights,0.159,92.006,4,0.475
5039,0.308,0.696,246880,0.543,0VhgEqMTNZwYL1ARDLLNCX,0,11,0.0939,-6.164,1,anniekate,sad,sad songs for sad nights,0.0489,107.969,4,0.479
5040,0.604,0.459,215107,0.575,2gMXnyrvIjhVBUZwvLZDMP,0,3,0.0885,-4.858,1,anniekate,sad,sad songs for sad nights,0.0573,111.881,4,0.183
5041,0.954,0.418,243007,0.248,5zCunX8URvLoBHlg1Fnjv6,4.21E-06,3,0.108,-9.997,1,anniekate,sad,sad songs for sad nights,0.0451,130.953,4,0.298
5042,0.932,0.386,225853,0.136,3cWI6Hj9LQ0MfMuhw9uSMc,0,6,0.0653,-9.267,1,anniekate,sad,sad songs for sad nights,0.0458,67.016,3,0.0976
5043,0.222,0.428,285400,0.626,487OPlneJNni3NWC8SYqhW,8.22E-05,4,0.277,-6.639,0,anniekate,sad,sad songs for sad nights,0.0339,86.02,4,0.379
5044,0.932,0.425,189128,0.108,1FR7sSXjt4lCN965GvR5ym,3.80E-06,0,0.126,-11.922,1,anniekate,sad,sad songs for sad nights,0.0475,77.544,3,0.238
5045,0.601,0.588,210520,0.372,5mFf4LGoJzFknWoRRk9sw2,1.09E-06,2,0.151,-8.21,1,anniekate,sad,sad songs for sad nights,0.0711,129.94,4,0.594
5046,0.539,0.345,317760,0.587,11MyiSGZSYSmhhqwGUTtAq,0.0731,5,0.119,-8.346,1,anniekate,sad,sad songs for sad nights,0.0364,119.479,4,0.258
5047,0.698,0.56,197933,0.674,2xCGBWfzTe8l2kvHpgvB6M,0,10,0.123,-6.048,1,anniekate,sad,sad songs for sad nights,0.0446,119.942,4,0.421
5048,0.607,0.614,258987,0.379,1HNkqx9Ahdgi1Ixy2xkKkL,0.000464,4,0.0986,-10.48,1,anniekate,sad,sad songs for sad nights,0.0476,107.989,4,0.201
5049,0.643,0.785,167640,0.702,3JTtZUOiZljuWbNiasfHB6,0,7,0.175,-4.517,1,anniekate,sad,sad songs for sad nights,0.0464,116.021,4,0.569
5050,0.0275,0.516,340707,0.595,5Ohxk2dO5COHF1krpoPigN,0,5,0.109,-4.63,1,anniekate,sad,sad songs for sad nights,0.0313,119.972,4,0.222
5051,0.841,0.397,265120,0.172,06UZYUYbMqpaawLgoKwSw9,6.78E-05,6,0.108,-15.698,0,anniekate,sad,sad songs for sad nights,0.0445,101.275,4,0.123
5052,0.893,0.554,285240,0.321,6QPKYGnAW9QozVz2dSWqRg,0,9,0.0996,-8.251,1,anniekate,sad,sad songs for sad nights,0.028,135.047,4,0.288
5053,0.818,0.546,260533,0.311,40EB7ABUO6MoWMUwPKptJ7,1.65E-05,1,0.107,-10.396,1,anniekate,sad,sad songs for sad nights,0.0288,147.464,4,0.246
5054,0.0513,0.733,159670,0.389,6fWa5CRgy0z30OeGZyMBvD,0,10,0.141,-8.468,0,anniekate,sad,sad songs for sad nights,0.0738,157.878,3,0.244
5055,0.0427,0.623,199767,0.534,0lgScP4Sc9teQbV8TBJac6,8.24E-05,11,0.119,-6.678,1,anniekate,sad,sad songs for sad nights,0.0315,91.997,4,0.387
5056,0.77,0.533,347987,0.496,6dFn6my1sHK2bcf23GlHwM,0.000164,6,0.0969,-9.363,0,anniekate,sad,sad songs for sad nights,0.517,155.158,4,0.173
5057,0.787,0.412,257267,0.227,35r28RDot7nPE7y9K9H7l0,4.69E-06,0,0.282,-12.696,1,anniekate,sad,sad songs for sad nights,0.0359,80.111,4,0.226
5058,0.705,0.551,196493,0.537,5qrSlOut2rNAWv3ubArkNy,0,11,0.0802,-7.595,1,anniekate,sad,sad songs for sad nights,0.034,126.421,4,0.493
5059,0.889,0.551,161971,0.226,5pSflTWYmlRVthO8CZpRem,0.242,4,0.0764,-13.01,1,anniekate,sad,sad songs for sad nights,0.0524,149.854,3,0.333
5060,0.331,0.68,231267,0.578,7dt6x5M1jzdTEt8oCbisTK,0,10,0.135,-5.804,1,anniekate,sad,sad songs for sad nights,0.04,145.038,4,0.341
5061,0.198,0.599,206453,0.571,2VdT56BGpdqNHUgOe1j5vc,0,2,0.0969,-4.998,1,anniekate,sad,sad songs for sad nights,0.0665,151.974,4,0.285
5062,0.449,0.507,204427,0.48,4H7WNRErSbONkM06blBoGc,0,5,0.147,-5.418,1,anniekate,sad,sad songs for sad nights,0.0266,86.046,4,0.35
5063,0.664,0.609,208000,0.37,6jT3etAOkvMUw0zsEw5QnR,0.086,0,0.328,-13.933,1,anniekate,sad,sad songs for sad nights,0.0712,119.806,4,0.352
5064,0.471,0.314,153294,0.63,6N22FZs2ZhPBYi3b9XPajV,0.266,5,0.205,-5.963,1,anniekate,sad,sad songs for sad nights,0.116,88.244,1,0.312
5065,0.227,0.27,349714,0.699,0ILN16ZAzX7uipqZCKn3YO,0.816,2,0.132,-5.259,1,anniekate,sad,sad songs for sad nights,0.0382,139.913,3,0.27
5066,0.637,0.426,205029,0.295,5hmjpbBTy8TxV9wDKifSub,0,5,0.0941,-8.337,1,anniekate,sad,sad songs for sad nights,0.0764,174.379,3,0.355
5067,0.969,0.388,169410,0.0859,30QNjcM3Q1GnLFIIJjWQL1,7.35E-05,7,0.108,-16.061,0,anniekate,sad,sad songs for sad nights,0.0472,88.253,3,0.19
5068,0.6,0.597,82077,0.239,6QaQsgzPy8CcoFeLyYXWqX,0.00359,7,0.102,-12.703,0,anniekate,sad,sad songs for sad nights,0.0393,109.941,4,0.358
5069,0.928,0.45,195758,0.189,3KH5aME71gFcHvReW54ew4,0.000843,8,0.104,-11.423,1,anniekate,sad,sad songs for sad nights,0.0519,66.945,4,0.227
5070,0.344,0.538,249320,0.449,5rgrBsAFYMun6yhtnLKRPz,0,1,0.157,-8.078,1,anniekate,sad,sad songs for sad nights,0.0463,132.639,4,0.27
5071,0.439,0.451,190619,0.452,1FDV80LC5JnTDAEjPDovER,0,1,0.478,-9.363,0,anniekate,sad,sad songs for sad nights,0.0574,57.523,4,0.386
5072,0.716,0.505,219683,0.397,3eze1OsZ1rqeXkKStNfTmi,0,5,0.0853,-9.349,1,anniekate,sad,sad songs for sad nights,0.324,95.063,1,0.558
5073,0.0455,0.247,198213,0.438,0I1eFRytp4XRhLCjT6tZm7,0.000871,5,0.111,-8.479,1,anniekate,sad,sad songs for sad nights,0.0358,185.716,3,0.39
5074,0.931,0.421,177922,0.0952,34xTFwjPQ1dC6uJmleno7x,0.000201,6,0.126,-12.561,1,anniekate,sad,sad songs for sad nights,0.0479,109.698,4,0.0773
5075,0.402,0.536,194659,0.317,2wHA4yJKT8TJhGz20QxUqX,0,6,0.11,-8.752,1,anniekate,sad,sad songs for sad nights,0.0359,143.89,4,0.319
5076,0.47,0.583,226906,0.677,0fIFjeeLJjIBliWUCsxyMF,0.193,4,0.43,-10.21,0,anniekate,sad,sad songs for sad nights,0.439,176.119,4,0.495
5077,0.817,0.542,245267,0.299,5GVPVxgdgTKJFxSxLVIw1A,0,0,0.109,-10.379,1,anniekate,sad,sad songs for sad nights,0.0305,141.917,4,0.274
5078,0.746,0.371,227093,0.268,7D0RhFcb3CrfPuTJ0obrod,0.0517,1,0.104,-10.506,1,anniekate,sad,sad songs for sad nights,0.0283,102.623,3,0.165
