,p_mood,p_creator,p_name,pitch_mean,pitch_variance,timbre_mean,timbre_variance,intensity_mean,intensity_variance,rhythm_mean,rhythm_variance
3446,calm,Spotify,Chillin on a Dirt Road,0.223287698,0.101042603,-5.02006746,0.101042603,-26.52861905,193.47746,0.17045652,2.22E-06
3447,calm,Spotify,Chillin on a Dirt Road,0.187513889,0.080057642,1.481638889,0.080057642,-21.94380952,89.15289406,0.18898756,1.86E-05
3448,calm,Spotify,Chill Vibes,0.334019841,0.099860513,-6.190198413,0.099860513,-38.64119048,23.5429663,0.24048664,5.76E-06
3449,calm,Spotify,Chill Vibes,0.252444444,0.092597476,-12.84684921,0.092597476,-30.78604762,62.36684878,0.23530334,0.006166336
3450,calm,Spotify,Chill Vibes,0.239071429,0.093313088,-9.380795635,0.093313088,-30.58804762,48.61458995,0.325762119,2.51E-05
3451,calm,Spotify,Chill Vibes,0.34796627,0.084346347,-2.026170635,0.084346347,-45.7722619,25.83884034,0.25672528,6.06E-05
3452,calm,Spotify,Chill Vibes,0.278095238,0.097150985,2.623861111,0.097150985,-25.31930952,102.0032597,0.2507019,0.007010301
3453,calm,Spotify,Chill Vibes,0.322740079,0.102879855,-1.341753968,0.102879855,-30.4367619,254.9608319,0.30205604,0.001775438
3454,calm,Spotify,Chill Vibes,0.264174603,0.09039785,-18.70809722,0.09039785,-27.37480952,33.18723143,0.38771416,0.000261718
3455,calm,Spotify,Chill Vibes,0.239980159,0.093664771,2.434146825,0.093664771,-40.95554762,48.44117825,0.1897856,2.37E-05
3456,calm,Spotify,Chill Vibes,0.247521825,0.100753133,-6.351238095,0.100753133,-30.16833333,96.77160481,0.26513624,2.05E-05
3457,calm,Spotify,Chill Vibes,0.19664881,0.092339656,-11.00323611,0.092339656,-35.68045238,34.33328245,0.21469068,5.41E-06
3458,calm,Spotify,Chill Vibes,0.310926587,0.109745456,-8.865448413,0.109745456,-30.17938095,134.6593474,0.26132524,1.17E-05
3459,calm,Spotify,Chill Vibes,0.358914683,0.104116961,-8.728906746,0.104116961,-24.8775,74.9176684,0.3408794,4.13E-07
3460,calm,Spotify,Chill Vibes,0.292498016,0.098530064,-25.59618651,0.098530064,-35.10680952,51.68214377,0.3872634,5.08E-05
3461,calm,Spotify,Chill Vibes,0.27878373,0.098929975,-13.97969841,0.098929975,-33.57316667,37.11705868,0.24541584,9.89E-06
3462,calm,Spotify,Chill Vibes,0.300547619,0.085259135,-17.72777778,0.085259135,-34.34033333,25.51221759,0.28855,3.85E-05
3463,calm,Spotify,Chill Vibes,0.295676587,0.100306092,-1.308113095,0.100306092,-30.89283333,231.7817074,0.3620202,0.000106306
3464,calm,Spotify,Chill Vibes,0.234577381,0.105060173,-18.97484921,0.105060173,-34.03359524,32.06499625,0.21738176,9.95E-06
3465,calm,Spotify,Chill Vibes,0.231797619,0.077310738,-7.771696429,0.077310738,-41.55733333,62.44888535,0.22719424,1.74E-05
3466,calm,Spotify,Chill Vibes,0.401503968,0.082254016,22.30895833,0.082254016,-38.1462381,37.26687365,0.3620966,1.33E-05
3467,calm,Spotify,Chill Vibes,0.277005952,0.087495318,-3.523099206,0.087495318,-22.2507619,62.19729828,0.25422568,2.18E-06
3468,calm,Spotify,Chill Vibes,0.254452381,0.099474582,-4.088281746,0.099474582,-31.97783333,107.0430254,0.400149103,1.47E-05
3469,calm,Spotify,Chill Vibes,0.279863095,0.098703582,-13.31156349,0.098703582,-39.58507143,51.55436178,0.19803148,2.52E-06
3470,calm,Spotify,Chill Vibes,0.357718254,0.112155674,-12.72667063,0.112155674,-37.98114286,117.3576751,0.32757604,0.029944002
3471,calm,Spotify,Chill Vibes,0.229416667,0.105508693,-22.3860377,0.105508693,-34.98504762,68.54859839,0.18744628,1.36E-06
3472,calm,Spotify,Chill Vibes,0.278587302,0.117714903,-14.69517659,0.117714903,-30.28069048,88.23695266,0.31579436,1.44E-05
3473,calm,Spotify,Chill Vibes,0.305986111,0.107518193,-0.6575,0.107518193,-26.96788095,106.8013004,0.35429684,3.27E-05
3474,calm,Spotify,Chill Vibes,0.274019841,0.093461236,-17.92189683,0.093461236,-36.35461905,24.57360331,0.176547,1.18E-06
3475,calm,Spotify,Chill Vibes,0.231638889,0.101915838,-6.557017857,0.101915838,-31.97428571,80.17531767,0.22890568,2.16E-06
3476,calm,Spotify,Chill Vibes,0.296105159,0.105111057,1.883085317,0.105111057,-38.62228571,162.6449858,0.2682539,0.025507259
3477,calm,Spotify,Chill Vibes,0.29018254,0.106702002,-8.698287698,0.106702002,-24.89797619,102.331539,0.245778,2.47E-06
3478,calm,Spotify,Chill Vibes,0.213519841,0.094426747,-15.86969048,0.094426747,-32.05757143,66.27699103,0.30002364,2.39E-06
3479,calm,Spotify,Chill Vibes,0.251093254,0.091373612,-1.076428571,0.091373612,-28.0767381,104.9344859,0.17462428,2.68E-05
3480,calm,Spotify,Chill Vibes,0.286878968,0.093478711,9.909823413,0.093478711,-30.02340476,101.5354205,0.25005176,5.78E-07
3481,calm,Spotify,Chill Vibes,0.24105754,0.100574838,-15.78728968,0.100574838,-31.7012381,62.98212565,0.24046504,7.75E-06
3482,calm,Spotify,Chill Vibes,0.251799603,0.094029596,-18.87292857,0.094029596,-36.89238095,57.92777439,0.23078,6.80E-06
3483,calm,Spotify,Chill Vibes,0.315075397,0.101732539,-1.747063492,0.101732539,-23.7567619,81.15231872,0.332788252,2.76E-05
3484,calm,Spotify,Chill Vibes,0.299248016,0.09352371,5.520972222,0.09352371,-17.29628571,99.14743094,0.22673544,1.28E-06
3485,calm,Spotify,Chill Vibes,0.214095238,0.087482615,10.68771032,0.087482615,-38.72819048,33.25040689,0.375167662,1.54E-06
3486,calm,Spotify,Chill Vibes,0.195470238,0.082960031,-9.454164683,0.082960031,-27.70519048,37.39181626,0.2699852,0.001028674
3487,calm,Spotify,Chill Vibes,0.235456349,0.095748833,-16.57441667,0.095748833,-36.57733333,48.0961034,0.32201352,6.42E-05
3488,calm,Spotify,Chill Vibes,0.306573413,0.109810579,-30.42639881,0.109810579,-36.34757143,33.8104181,0.32867468,4.82E-05
3489,calm,Spotify,Chill Vibes,0.357093254,0.088301095,-10.15719048,0.088301095,-26.4662619,91.88768937,0.2731106,0.008309938
3490,calm,Spotify,Chill Vibes,0.291097222,0.089679587,1.520728175,0.089679587,-31.20633333,65.10046906,0.39377058,0.026753167
3491,calm,Spotify,Chill Vibes,0.204373016,0.092789574,-13.37560119,0.092789574,-27.39847619,111.725808,0.23170296,1.47E-05
3492,calm,Spotify,Chill Vibes,0.246795635,0.08765765,5.171248016,0.08765765,-35.98580952,191.2485542,0.30208968,5.30E-05
3493,calm,Spotify,Chill Vibes,0.267418651,0.113572133,-5.669178571,0.113572133,-34.7387619,56.82896087,0.35294232,1.11E-06
3494,calm,Spotify,Chill Vibes,0.233547619,0.097104888,-15.72621627,0.097104888,-30.59111905,83.36099103,0.31644056,1.03E-05
3495,calm,Spotify,Chill Vibes,0.35146627,0.099340106,-6.323470238,0.099340106,-31.45180952,46.97534401,0.17855828,5.39E-07
3496,calm,Spotify,Chill Vibes,0.231821429,0.092815252,-20.95304167,0.092815252,-29.00988095,36.51029825,0.497437385,0.027659716
3497,calm,Spotify,Chill Vibes,0.375142857,0.104498166,15.01336508,0.104498166,-39.09933333,70.31643403,0.2163603,0.005230133
3498,calm,Spotify,Chill Vibes,0.278714286,0.102933433,-1.010293651,0.102933433,-30.09804762,77.59067044,0.2391004,2.09E-05
3499,calm,Spotify,Chill Vibes,0.240297619,0.09609139,-14.09730952,0.09609139,-30.867,13.17998332,0.17046066,0.003241705
3500,calm,Spotify,Chill Vibes,0.268464286,0.095992639,-7.559930556,0.095992639,-25.76978571,28.33227095,0.2480301,0.006875611
3501,calm,Spotify,Chill Vibes,0.222767857,0.092648338,-5.870474206,0.092648338,-29.46497619,120.0371718,0.25860852,4.18E-07
3502,calm,Spotify,Chill Vibes,0.209184524,0.084145411,-13.09549802,0.084145411,-27.85704762,67.59770097,0.2041098,2.00E-06
3503,calm,Spotify,Chill Vibes,0.35889881,0.095701109,-4.77031746,0.095701109,-33.69571429,48.09707289,0.36796576,2.52E-06
3504,calm,Spotify,Chill Vibes,0.221599206,0.097085672,-4.568694444,0.097085672,-24.16204762,77.5219197,0.20198832,1.79E-05
3505,calm,Spotify,Chill Vibes,0.276347222,0.101156649,-8.870767857,0.101156649,-25.17685714,79.37270295,0.28185258,2.18E-05
3506,calm,Spotify,Chill Vibes,0.419626984,0.110703865,24.33322222,0.110703865,-45.69269048,43.34383778,0.35268136,1.49E-05
3507,calm,Spotify,Chill Vibes,0.289984127,0.093701284,10.44190278,0.093701284,-30.8845,58.77609889,0.24183764,7.01E-07
3508,calm,Spotify,Chill Vibes,0.269095238,0.106211677,3.629380952,0.106211677,-27.81514286,91.39240574,0.31576524,6.20E-06
3509,calm,Spotify,Chill Vibes,0.262138889,0.094804573,-4.229087302,0.094804573,-25.022,65.99737083,0.36874552,8.57E-05
3510,calm,Spotify,Chill Vibes,0.288724206,0.086897604,-7.218573413,0.086897604,-35.83845238,49.34511699,0.365470549,7.67E-06
3511,calm,Spotify,Chill Vibes,0.198480159,0.084253348,-23.18287897,0.084253348,-39.80004762,23.79338873,0.17408228,7.83E-06
3512,calm,Spotify,Chill Vibes,0.262845238,0.0984647,12.20230159,0.0984647,-23.6385,240.5094658,0.26767368,4.33E-06
3513,calm,Spotify,Chill Vibes,0.261037698,0.105010963,-9.577809524,0.105010963,-34.69428571,104.3449777,0.37330944,0.000163982
3514,calm,Spotify,Chill Vibes,0.288043651,0.096044428,3.762736111,0.096044428,-24.80714286,47.86054808,0.21378656,5.72E-06
3515,calm,Spotify,Chill Vibes,0.239257937,0.094143138,-3.861843254,0.094143138,-32.82716667,30.90859897,0.35342416,1.38E-05
3516,calm,Spotify,Chill Vibes,0.30055754,0.089603058,-9.292678571,0.089603058,-25.4717619,38.35226492,0.2083376,1.06E-05
3517,calm,Spotify,Chill Vibes,0.163402778,0.094963513,-8.191902778,0.094963513,-34.43559524,40.98625898,0.21250992,5.32E-05
3518,calm,Spotify,Chill Vibes,0.281529762,0.086833856,-10.53088294,0.086833856,-26.27678571,70.01232271,0.17753244,1.09E-05
3519,calm,Spotify,Chill Vibes,0.202805556,0.086202483,5.642611111,0.086202483,-20.8607619,136.0565557,0.1690804,0.003215425
3520,calm,Spotify,Chill Vibes,0.203404762,0.092724261,-11.75,0.092724261,-29.2527619,38.25156282,0.27343982,0.008353724
3521,calm,Spotify,Chill Vibes,0.336974206,0.096372327,3.412146825,0.096372327,-29.96980952,145.5989807,0.37501558,0.015804438
3522,calm,Spotify,Chill Vibes,0.212220238,0.089788248,-9.831972222,0.089788248,-27.08552381,31.68335011,0.17477492,6.73E-06
3523,calm,Spotify,Chill Vibes,0.27046627,0.084647375,2.647688492,0.084647375,-39.84640476,31.17973942,0.23078144,1.25E-06
3524,calm,Spotify,Chill Vibes,0.242605159,0.092299003,-13.3682619,0.092299003,-20.43571429,97.11905055,0.20617196,5.97E-06
3525,calm,Spotify,Chill Vibes,0.348053571,0.073869991,8.62310119,0.073869991,-31.21304762,54.28282795,0.2259372,3.17E-06
3526,calm,Spotify,Chill Vibes,0.244753968,0.089869967,1.089910714,0.089869967,-27.97490476,111.9988441,0.27776604,1.38E-05
3527,calm,Spotify,Chill Vibes,0.31089881,0.082095383,-10.2601131,0.082095383,-31.46954762,126.5730748,0.3254032,0.013220546
3528,calm,Spotify,Chill Vibes,0.213446429,0.103740399,-12.28707341,0.103740399,-29.74235714,51.85002277,0.391807463,0.017121093
3529,calm,Spotify,Chill Vibes,0.246702381,0.086890993,-12.15102778,0.086890993,-31.73657143,45.15378898,0.20270448,3.90E-06
3530,calm,Spotify,Chill Vibes,0.197027778,0.084189021,-14.26964484,0.084189021,-25.40530952,59.65437012,0.28631084,7.11E-06
3531,calm,Spotify,Chill Vibes,0.32414881,0.093137153,-7.197190476,0.093137153,-39.76657143,44.18722664,0.39996864,1.55E-06
3532,calm,Spotify,Chill Vibes,0.277365079,0.089156686,-6.195799603,0.089156686,-38.43654762,21.7925665,0.21544832,3.52E-05
3533,calm,Spotify,Chill Vibes,0.313595238,0.101249764,-1.946700397,0.101249764,-38.36954762,83.39019318,0.38075044,0.016233128
3534,calm,Spotify,Chill Vibes,0.217930556,0.099921536,-14.78284325,0.099921536,-35.55654762,64.48020416,0.31573988,5.05E-06
3535,calm,Spotify,Chill Vibes,0.179333333,0.093672509,-15.10656944,0.093672509,-32.92097619,55.88643207,0.38264744,6.93E-05
3536,calm,Spotify,Chill Vibes,0.232444444,0.099374903,-9.021200397,0.099374903,-26.43388095,104.4451929,0.2458962,2.29E-06
3537,calm,Spotify,Chill Vibes,0.260305556,0.090418578,-0.090507937,0.090418578,-31.80016667,188.0002578,0.399002267,7.30E-05
3538,calm,Spotify,Chill Vibes,0.221325397,0.087694781,-12.71555357,0.087694781,-30.01035714,93.62389755,0.22248352,1.85E-05
3539,calm,Spotify,Chill Vibes,0.303406746,0.113459105,-22.63490675,0.113459105,-31.71585714,97.59751993,0.405868723,0.000139309
3540,calm,Spotify,Chill Vibes,0.373561508,0.09823604,-8.159011905,0.09823604,-35.0707619,128.624015,0.21434368,4.91E-06
3541,calm,Spotify,Chill Vibes,0.238333333,0.11295866,-13.53693452,0.11295866,-45.9417381,169.7342201,0.477562366,6.75E-05
3542,calm,Spotify,Chill Vibes,0.164674603,0.076601254,-8.772914683,0.076601254,-32.79483333,50.27747541,0.27559164,4.82E-06
3543,calm,Spotify,Chill Vibes,0.27697619,0.08916493,-3.521277778,0.08916493,-31.07983333,91.13076522,0.22724872,7.67E-07
3544,calm,Spotify,Chill Vibes,0.263757937,0.084872729,-0.365414683,0.084872729,-24.5227381,65.56041893,0.17346016,1.27E-05
3545,calm,Spotify,Chill Vibes,0.23946627,0.10417219,-4.734204365,0.10417219,-38.47278571,66.877627,0.26650364,2.94E-05
3546,calm,Spotify,Chill Vibes,0.262238095,0.091167935,0.267186508,0.091167935,-25.86792857,85.13199563,0.17851228,6.06E-07
3547,calm,Spotify,Chill Vibes,0.396496032,0.101174262,5.540172619,0.101174262,-34.86780952,112.046286,0.19245436,3.43E-06
3548,calm,Spotify,Chill Vibes,0.285015873,0.092815904,2.262496032,0.092815904,-27.30609524,79.20938882,0.25001064,5.16E-07
3549,calm,Spotify,Chill Vibes,0.300730159,0.09924642,3.988218254,0.09924642,-38.07904762,122.2048965,0.25037952,2.51E-05
3550,calm,Spotify,Chill Vibes,0.404626984,0.091011956,-0.414996032,0.091011956,-46.41780952,8.176894158,0.2385778,0.015148447
3551,calm,Spotify,Chill Vibes,0.232212302,0.09046806,-5.413906746,0.09046806,-34.48947619,131.0744687,0.2624984,2.63E-05
3552,calm,Spotify,Chill Vibes,0.519605159,0.069908935,1.686376984,0.069908935,-38.51242857,12.42763162,0.206693,1.51E-05
3553,calm,Spotify,Chill Vibes,0.210668651,0.09031982,-15.91927976,0.09031982,-32.7612381,94.34324765,0.3490198,0.000188873
3554,calm,Spotify,Chill Vibes,0.22953373,0.094818015,-7.765257937,0.094818015,-22.96492857,116.9293711,0.40984124,9.56E-05
3555,calm,Spotify,Chill Vibes,0.268771825,0.091971489,-5.984863095,0.091971489,-25.8002381,80.45786506,0.38038856,6.30E-05
3556,calm,Spotify,Chill Vibes,0.237373016,0.089263642,-10.01155754,0.089263642,-23.01278571,48.96045705,0.17824872,3.64E-06
3557,calm,Spotify,Chill Vibes,0.263706349,0.088499802,-15.48871429,0.088499802,-29.54778571,43.16633837,0.20801976,7.43E-06
3558,calm,Spotify,Chill Vibes,0.2045,0.092185722,-12.11673016,0.092185722,-33.52061905,34.29911478,0.37463972,2.86E-05
3559,calm,Spotify,Chill Vibes,0.302470238,0.110285367,-5.262990079,0.110285367,-31.08366667,200.587942,0.20043528,2.49E-05
3560,calm,Spotify,Chill Vibes,0.323551587,0.092267862,3.177174603,0.092267862,-25.70202381,69.91472198,0.308699576,0.0107411
3561,calm,Spotify,Chill Vibes,0.273162698,0.085308653,-6.464168651,0.085308653,-32.57054762,62.84078006,0.25862964,6.93E-07
3562,calm,Spotify,Chill Vibes,0.190186508,0.088675933,-6.408503968,0.088675933,-20.37609524,97.50623487,0.39091392,4.61E-05
3563,calm,Spotify,Chill Vibes,0.267646825,0.097241291,-13.08686508,0.097241291,-37.50640476,70.74903298,0.26026012,1.22E-05
3564,calm,Spotify,Chill Vibes,0.353484127,0.093161403,13.03597619,0.093161403,-21.88702381,80.4727949,0.36583104,4.39E-06
3565,calm,Spotify,Chill Vibes,0.229259921,0.089483036,-4.318190476,0.089483036,-22.44230952,46.66983046,0.25643082,0.007337113
3566,calm,Spotify,Chill Vibes,0.255636905,0.101907548,7.338309524,0.101907548,-31.99619048,112.3496301,0.25706788,6.41E-05
3567,calm,Spotify,Chill Vibes,0.296220238,0.102843504,10.61468254,0.102843504,-16.62940476,52.31671108,0.3946252,1.10E-05
3568,calm,Spotify,Chill Vibes,0.375357143,0.102926353,0.303083333,0.102926353,-28.53738095,90.76425429,0.230697,0.005934939
3569,calm,Spotify,Chill Vibes,0.36021627,0.115274134,-13.99799008,0.115274134,-39.56659524,69.90905893,0.1866638,4.14E-06
3570,calm,Spotify,Chill Vibes,0.230007937,0.092718091,-11.58164087,0.092718091,-26.85766667,36.14855111,0.3060214,2.86E-06
3571,calm,Spotify,Chill Vibes,0.211642857,0.087718131,-7.409960317,0.087718131,-29.50195238,65.83501166,0.25156304,2.37E-05
3572,calm,Spotify,Chill Vibes,0.200242063,0.094378009,-1.960384921,0.094378009,-31.07657143,51.31787654,0.2679034,2.86E-06
3573,calm,Spotify,Chill Vibes,0.240436508,0.092736497,-18.23243651,0.092736497,-40.05319048,44.31265352,0.326026092,2.92E-06
3574,calm,Spotify,Chill Vibes,0.317896825,0.094244701,-4.412376984,0.094244701,-36.22654762,101.1730659,0.1907368,1.43E-05
3575,calm,Spotify,Chill Vibes,0.29453373,0.082561784,-16.49254167,0.082561784,-26.51266667,30.17776174,0.20690856,2.13E-06
3576,calm,Spotify,Chill Vibes,0.219642857,0.090923916,-0.838170635,0.090923916,-34.24214286,119.9972274,0.22977604,0.005900109
3577,calm,Spotify,Chill Vibes,0.286109127,0.096559636,-3.097753968,0.096559636,-28.15519048,108.776057,0.25042956,6.03E-06
3578,calm,Spotify,Chill Vibes,0.267194444,0.090132145,10.52188095,0.090132145,-19.815,13.67170561,0.2142608,2.81E-06
3579,calm,Spotify,Chill Vibes,0.27556746,0.098027471,32.73995833,0.098027471,-27.03369048,95.82610271,0.21167176,6.05E-06
3580,calm,Spotify,Chill Vibes,0.244486111,0.084036322,8.332843254,0.084036322,-24.59961905,73.44913502,0.2054748,2.31E-06
3581,calm,Spotify,Chill Vibes,0.26144246,0.092883595,9.889248016,0.092883595,-41.90466667,146.7839111,0.23078636,9.81E-07
3582,calm,Spotify,Chill Vibes,0.22765873,0.084146917,-9.950761905,0.084146917,-24.82507143,111.2823823,0.2410324,5.39E-05
3583,calm,Spotify,Chill Vibes,0.204644841,0.08074681,6.465329365,0.08074681,-33.26961905,100.0954475,0.26207508,3.65E-05
3584,calm,Spotify,Chill Vibes,0.266095238,0.107009188,-4.733168651,0.107009188,-26.65407143,68.78543592,0.30927108,2.28E-06
3585,calm,Spotify,Chill Vibes,0.30772619,0.106862525,-3.135867063,0.106862525,-21.18340476,64.52251064,0.407942802,1.24E-05
3586,calm,Spotify,Chill Vibes,0.17871627,0.08509952,-7.31880754,0.08509952,-32.24730952,78.99795993,0.29997052,1.62E-06
3587,calm,Spotify,Chill Vibes,0.298916667,0.095003345,0.496099206,0.095003345,-30.29859524,154.3593775,0.32981468,2.32E-06
3588,calm,Spotify,Chill Vibes,0.402609127,0.107973316,-19.0107381,0.107973316,-43.04135714,44.98404643,0.30930248,4.91E-06
3589,calm,Spotify,Chill Vibes,0.230255952,0.095609213,-4.188835317,0.095609213,-47.58507143,39.92666826,0.22918232,2.45E-05
3590,calm,Spotify,Chill Vibes,0.308589286,0.09461726,11.61915079,0.09461726,-31.51738095,57.09557902,0.18983632,3.39E-07
3591,calm,Spotify,Chill Vibes,0.268297619,0.112825796,-10.78197421,0.112825796,-30.44666667,72.46532984,0.2499566,9.16E-07
3592,calm,Spotify,Chill Vibes,0.170996032,0.088725885,-28.84783532,0.088725885,-39.39364286,11.72147106,0.30056408,7.12E-06
3593,calm,Spotify,Chill Vibes,0.244507937,0.09781437,1.494753968,0.09781437,-35.45466667,29.01056111,0.18763496,3.39E-06
3594,calm,Spotify,Chill Vibes,0.310452381,0.089231799,3.822545635,0.089231799,-25.9587619,21.99078784,0.2412684,0.006501219
3595,calm,Spotify,Chill Vibes,0.187079365,0.087415024,-14.32241865,0.087415024,-25.75145238,10.87387703,0.36386542,0.015727947
3596,calm,Spotify,Chill Vibes,0.206446429,0.087541035,-10.11023214,0.087541035,-31.42785714,41.13490047,0.37036552,3.69E-05
3597,calm,Spotify,Chill Vibes,0.386795635,0.129926755,2.360525794,0.129926755,-28.48561905,54.97940639,0.39811168,0.00023328
3598,calm,Spotify,Chill Vibes,0.358164683,0.097117577,-4.965978175,0.097117577,-27.91647619,112.7110922,0.22899448,0.005839327
3599,calm,Spotify,Chill Vibes,0.231343254,0.091888743,-10.70785516,0.091888743,-30.91269048,25.35578061,0.256902,6.03E-06
3600,calm,Spotify,Chill Vibes,0.176803571,0.082838023,-11.17289087,0.082838023,-30.20871429,43.79798538,0.33262528,2.37E-05
3601,calm,Spotify,Chill Vibes,0.269962302,0.107105595,-6.438718254,0.107105595,-38.73502381,136.7450307,0.23625548,1.90E-05
3602,calm,Spotify,Chill Vibes,0.224482143,0.091748338,-7.552811508,0.091748338,-26.52183333,71.48170624,0.390225766,2.33E-05
3603,calm,Spotify,Chill Vibes,0.259948413,0.0862015,-13.32063492,0.0862015,-32.60340476,112.3542838,0.18288888,0.00061826
3604,calm,Spotify,Chill Vibes,0.200680556,0.090946357,-26.43215278,0.090946357,-32.53980952,106.109424,0.31323204,0.000122992
3605,calm,Spotify,Chill Vibes,0.237855159,0.095884899,-11.95231944,0.095884899,-30.85019048,148.2432122,0.269468292,0.00808138
3606,calm,Spotify,Chill Vibes,0.323785714,0.112617179,-0.705119048,0.112617179,-25.84566667,184.8473359,0.22108624,1.68E-05
3607,calm,Spotify,Chill Vibes,0.222164683,0.091795382,-3.404416667,0.091795382,-23.34711905,58.94097284,0.2872122,2.73E-05
3608,calm,Spotify,Chill Vibes,0.26975,0.095814104,-16.84443452,0.095814104,-36.82338095,52.60613892,0.23615994,0.006218403
3609,calm,Spotify,Chill Vibes,0.337734127,0.094748609,-11.83711111,0.094748609,-41.71057143,66.35280835,0.37880468,5.34E-05
3610,calm,Spotify,Chill Vibes,0.325849206,0.105044609,-18.74577579,0.105044609,-36.79471429,159.6482119,0.3061792,2.68E-06
